num__Soil_pH,num__Temperature,num__Humidity,num__Wind_Speed,num__N,num__P,num__K,num__Soil_Quality,cat__Crop_Type_Barley,cat__Crop_Type_Corn,cat__Crop_Type_Cotton,cat__Crop_Type_Potato,cat__Crop_Type_Rice,cat__Crop_Type_Soybean,cat__Crop_Type_Sugarcane,cat__Crop_Type_Sunflower,cat__Crop_Type_Tomato,cat__Crop_Type_Wheat,cat__Soil_Type_Clay,cat__Soil_Type_Loamy,cat__Soil_Type_Peaty,cat__Soil_Type_Saline,cat__Soil_Type_Sandy,dataset_split,Crop_Yield
-1.3279319766355284,1.6388668566215887,-1.871019914764697,0.8053595533362335,-1.0271516852566995,-0.395600784653323,-0.41044280074479395,-0.7595168289312101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,train,0.0
-1.3279319766355284,2.6027479055261398,-3.138279747220077,-1.6350984251071055,-0.5165639413568538,-0.395600784653323,0.007348653253360498,-0.6742898295508358,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,train,0.0
1.7002033652255772,0.7958106718025373,-0.7626142243130953,-0.13862248824244935,0.5046115464428357,0.8717619111188725,1.4397764955327472,-1.2330001588221773,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,train,0.0
-1.3279319766355284,-0.7580265230363116,0.8458315533547631,0.14828312222156056,-0.5165639413568538,-0.9140673420146765,-1.2460257087411029,-0.8163348285181261,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,train,36.52155055011848
1.7002033652255772,0.1862388951107922,0.038818513137067634,-0.7156135880431521,-0.702232211865889,0.23808056323277393,0.9026160546779781,-1.3419013246970999,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,train,21.58356533176299
-0.4194913740771967,0.850690888523386,-0.8347678311568207,-0.6263390415039103,-0.005976197457009391,-0.3379933893909513,-0.7088652678863329,0.4052521626005703,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,train,0.0
-0.11667783989108611,-0.9653628295145406,0.8458315533547631,-1.1166115262254672,-0.28447860322056123,0.8141545158564992,1.5591454823893636,1.2575221564043124,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,train,43.77384442565652
-0.11667783989108611,0.3169114154873728,-0.13298280660788048,-0.039197954835889066,1.0151992903426807,1.5054432590049696,2.1559904166724406,1.7310054862952802,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,train,30.804707929343763
0.18613569429502447,0.42091562871203553,-0.2697220463465708,0.8357042970821273,-1.4913223615292859,-1.0292821325394215,-1.0669722284561796,-0.009045751054025839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,train,15.38576838780803
-0.11667783989108611,1.0344896832324388,-1.0764167670428517,-1.7489759763318773,2.3148771839059226,2.1967320021534396,1.5591454823893636,2.0150954842298607,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,train,21.2653100087351
0.18613569429502447,-1.9827307340336735,0.8458315533547631,-0.16692275793974118,-1.9554930378018722,-1.4901412946384018,-1.0669722284561796,-0.15819299996968064,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,train,0.0
-0.11667783989108611,-1.1268725453929613,0.8458315533547631,0.02442081264851017,2.3148771839059226,2.1967320021534396,2.1559904166724406,2.1097921502080537,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,train,0.0
0.18613569429502447,-0.8525207086801118,0.8458315533547631,0.19304994424565564,-1.4913223615292859,-1.951000456737382,-1.4250791890260261,-0.1913368330620489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,train,5.811552876951745
-1.3279319766355284,2.209219179378411,-2.6208889881309494,-1.5632684069507705,0.5046115464428357,0.1228657727080289,-0.41044280074479395,-0.5606538303770037,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,train,0.0
-0.4194913740771967,-0.014956597686588134,0.303339707721146,0.4261373247393371,0.5510286140700943,0.23808056323277477,-0.23138932045987062,0.6538309107933282,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,train,45.64210968538136
0.18613569429502447,-1.462951870028518,0.8458315533547631,0.9169561556239553,-0.09881033271152667,-0.5684229704404414,-0.7088652678863329,0.35553641296201866,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,train,0.0
1.7002033652255772,0.04001277138727773,0.2310688880781053,-0.19025573065218443,0.5046115464428357,0.23808056323277393,-0.17170482703156284,-1.3229619915014614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,train,29.89692043625535
0.18613569429502447,-0.4416887657382252,0.8458315533547631,0.12299638642410554,-1.4913223615292859,-1.951000456737382,-1.4250791890260261,-0.1913368330620489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,train,24.666108853884637
0.18613569429502447,-0.7422046850365467,0.8458315533547631,1.2816634651411778,-1.4913223615292859,-1.0292821325394215,-1.0669722284561796,-0.009045751054025839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,train,44.72353755552067
-0.11667783989108611,-1.3255578232017349,0.8458315533547631,0.9510188766101187,1.0151992903426807,0.8141545158564992,0.3654556138232072,1.3332794891868665,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,train,16.746072269735
1.7002033652255772,0.2698746899827789,-0.07114140724646971,1.6686449531710266,1.7114553047515602,1.5054432590049696,0.9026160546779781,-1.166712492637442,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,train,57.39587789550976
-0.11667783989108611,0.1285917866349097,0.11460988294531375,-2.7706965588861134,1.6650382371243015,1.5054432590049696,0.962300548106285,1.674187486708364,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,train,46.80653570454962
-1.3279319766355284,0.9916498127235257,-1.0200931706973948,-0.05885098574024177,-0.5165639413568538,-0.9140673420146765,-1.2460257087411029,-0.8163348285181261,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,train,0.0
-1.3279319766355284,-0.8400435586771989,0.8458315533547631,0.2074129964849764,0.5046115464428357,0.1228657727080289,0.007348653253360498,-0.5275099972846355,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,train,9.544237735867204
-0.4194913740771967,1.5152590850541152,-1.708506953165541,0.15042038936454089,-0.5629810089841131,-0.3379933893909513,-0.23138932045987062,0.37210832950820283,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,train,0.0
1.7002033652255772,-0.51608547147595,0.8458315533547631,-0.6517652833961854,1.108033425597198,0.8717619111188725,0.3654556138232072,-1.2448372420694518,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,train,54.46556298955749
-0.4194913740771967,-0.31766243918626574,0.7013213408470533,-0.05829058731245365,-0.005976197457009391,0.23808056323277477,0.7235625743930538,0.6869747438856966,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,train,71.41691362898992
-0.11667783989108611,-0.7010351623885017,0.8458315533547631,0.33544843688279724,0.36536034356105973,0.8141545158564992,0.962300548106285,1.2954008227955895,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,train,69.57743109051879
-0.4194913740771967,2.0299952085166755,-2.3852547887197715,1.7207203985592894,-0.5629810089841131,0.23808056323277477,0.24608662696659162,0.5212555784238576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,train,0.0
-1.3279319766355284,-0.10173160307719284,0.417426896091111,0.22940832769398942,-1.0271516852566995,-0.9140673420146765,-0.8282342547429484,-0.8352741617137646,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,train,36.248497103869134
-1.3279319766355284,2.662480979012269,-3.2168136335166344,0.42020607906775015,-0.5165639413568538,-0.395600784653323,0.007348653253360498,-0.6742898295508358,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,train,0.0
-0.11667783989108611,0.1201545936673353,0.1257026580949363,-0.8201688809412998,2.3148771839059226,2.1967320021534396,2.1559904166724406,2.1097921502080537,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,train,94.43789484632916
-1.3279319766355284,-1.1847689043123284,0.8458315533547631,-0.2427194836182234,-1.0271516852566995,-1.4325338993760293,-0.8282342547429484,-0.8778876614039517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,train,0.0
0.18613569429502447,0.11773034537574315,0.12888993155292816,1.2289304849500204,-1.4913223615292859,-1.951000456737382,-1.4250791890260261,-0.1913368330620489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,train,54.46437071133472
1.7002033652255772,1.3624827543874292,-1.5076447125147405,-0.2902512917413413,0.5046115464428357,0.23808056323277393,-0.17170482703156284,-1.3229619915014614,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,train,0.0
-1.3279319766355284,0.9826011795840619,-1.0081965063431177,0.6967972007540182,0.5046115464428357,0.1228657727080289,-0.41044280074479395,-0.5606538303770037,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,train,12.14731156493483
-0.4194913740771967,-0.469052270749923,0.8458315533547631,-0.7538371430079819,-0.5629810089841131,-0.3379933893909513,-0.23138932045987062,0.37210832950820283,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,train,73.67166365068594
-0.11667783989108611,0.49601855722336513,-0.368463405262531,-0.052773505046402415,0.36536034356105973,0.1228657727080289,0.962300548106285,1.1817648236217575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,train,46.73041893073419
-0.4194913740771967,-1.3699176930053132,0.8458315533547631,0.27457117596154007,-0.005976197457009391,-0.3379933893909513,-0.7088652678863329,0.4052521626005703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,train,11.327148513739294
-0.4194913740771967,1.2894103046850207,-1.4115729197637363,-0.5760915133875423,1.108033425597198,0.8141545158564992,0.7235625743930538,0.968697325170822,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,train,0.0
1.7002033652255772,-0.8442712455907501,0.8458315533547631,0.32132173916709694,-0.09881033271152667,-0.3956007846533238,0.3654556138232072,-1.3584732412432838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,train,7.394050875059082
-1.3279319766355284,0.5976671736062354,-0.5021056308390959,-0.6794148770661088,-1.5377394291565445,-0.9140673420146765,-0.41044280074479395,-0.8542134949094032,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,train,3.614074433635882
1.7002033652255772,-0.8140235043405403,0.8458315533547631,-0.760060492094859,-0.702232211865889,0.23808056323277393,0.9026160546779781,-1.3419013246970999,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,train,43.290952971362096
-0.4194913740771967,-0.10700626747390818,0.4243617459122955,1.2414175537444785,-0.5629810089841131,-0.9140673420146765,-0.23138932045987062,0.28924874677728374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,train,48.14006535543923
-0.4194913740771967,-0.5042835791584169,0.8458315533547631,-0.9457503722031098,1.108033425597198,0.8141545158564992,0.7235625743930538,0.968697325170822,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,train,38.198281617434105
-0.4194913740771967,-0.6408010360959255,0.8458315533547631,0.4612006307303659,1.108033425597198,0.8141545158564992,0.24608662696659162,0.9024096589860863,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,train,27.579014321197107
1.7002033652255772,0.3788687077025841,-0.2144409780713307,-1.1628877321186601,-0.09881033271152667,0.23808056323277393,0.3654556138232072,-1.3324316580992805,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,train,16.044003196075433
-1.3279319766355284,-1.5268539534277337,0.8458315533547631,-1.7122041824810468,-1.0271516852566995,-0.395600784653323,-0.41044280074479395,-0.7595168289312101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,train,1.0071272690005355
0.18613569429502447,-0.553363542567189,0.8458315533547631,-1.058832110856661,-0.09881033271152667,-0.5684229704404414,-1.0669722284561796,0.3058206633234671,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,train,29.946995436134703
-0.4194913740771967,-1.4053657308146201,0.8458315533547631,-1.131207222955225,1.108033425597198,0.8141545158564992,0.24608662696659162,0.9024096589860863,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,train,0.0
1.7002033652255772,-0.689188229559554,0.8458315533547631,-0.6549822466828223,1.7114553047515602,1.5054432590049696,0.9026160546779781,-1.166712492637442,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,train,16.914603245718347
-0.4194913740771967,-0.2050088225374874,0.5532103228723038,-0.8849244799578486,-0.005976197457009391,0.23808056323277477,0.7235625743930538,0.6869747438856966,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,train,59.02830945164273
